values,
1483.450548,1666
1518.747886,1667
1581.424402,1668
1665.613,1669
1761.121625,1670
1854.602509,1671
1932.832147,1672
1985.325419,1673
2007.229241,1674
2000.333852,1675
1970.93618,1676
1929.092605,1677
1887.090158,1678
1854.0426,1679
1835.031155,1680
1828.717267,1681
1830.10022,1682
1829.697435,1683
1818.464599,1684
1790.921449,1685
1746.107999,1686
1688.656622,1687
1628.228439,1688
1576.457167,1689
1544.83331,1690
1547.512282,1691
1584.806595,1692
1660.073462,1693
1764.430339,1694
1886.297515,1695
2010.000078,1696
2122.152303,1697
2210.75651,1698
2270.327709,1699
2298.965024,1700
2300.488325,1701
2281.978962,1702
2250.887201,1703
2215.61808,1704
2182.712861,1705
2156.073116,1706
2137.247799,1707
2126.475836,1708
2122.212632,1709
2123.717218,1710
2129.948489,1711
2141.345837,1712
2157.733319,1713
2178.679231,1714
2203.417002,1715
2230.806151,1716
2257.600653,1717
2282.625223,1718
2303.498414,1719
2320.699698,1720
2335.914496,1721
2354.210785,1722
2380.311536,1723
2419.342944,1724
2474.8084,1725
2546.339967,1726
2630.448468,1727
2719.539102,1728
2789.18747,1729
2836.254053,1730
2833.742168,1731
2775.928333,1732
2663.147898,1733
2502.434139,1734
2310.115791,1735
2108.847614,1736
1923.73446,1737
1778.965805,1738
1692.268319,1739
1671.491401,1740
1713.921983,1741
1807.07147,1742
1931.172062,1743
2064.53732,1744
2187.570914,1745
2287.452658,1746
2357.505737,1747
2399.276589,1748
2420.085568,1749
2428.373445,1750
2432.567395,1751
2437.524294,1752
2444.125645,1753
2448.908663,1754
2445.784208,1755
2429.280695,1756
2396.504879,1757
2348.949734,1758
2291.947313,1759
2235.074616,1760
2189.247548,1761
2162.553713,1762
2160.537523,1763
2210.694586,1764
2251.8098,1765
2302.682766,1766
2353.436264,1767
2394.54796,1768
2418.932728,1769
2425.475251,1770
2416.028038,1771
2397.604111,1772
2378.739425,1773
2367.782089,1774
2370.770765,1775
2389.930432,1776
2424.431945,1777
2469.655775,1778
2519.412407,1779
2567.671373,1780
2608.414019,1781
2638.204526,1782
2656.704428,1783
2663.795831,1784
2662.791517,1785
2656.845257,1786
2648.773229,1787
2640.829225,1788
2634.837785,1789
2631.499707,1790
2631.111884,1791
2634.216106,1792
2641.397188,1793
2653.717737,1794
2672.325489,1795
2698.677552,1796
2732.92003,1797
2774.426357,1798
2821.919644,1799
2872.397734,1800
2922.64755,1801
2969.974089,1802
3010.878401,1803
3043.625184,1804
3067.6668,1805
3082.609155,1806
3090.556994,1807
3094.217348,1808
3095.825978,1809
3095.888552,1810
3095.987066,1811
3046.044382,1812
3041.313125,1813
3028.684891,1814
3006.389688,1815
2971.424313,1816
2925.009503,1817
2869.777809,1818
2810.525576,1819
2753.700989,1820
2706.09337,1821
2672.112369,1822
2655.876403,1823
2656.442427,1824
2672.689564,1825
2700.373858,1826
2733.71944,1827
2767.992348,1828
2784.05955,1829
2788.490131,1830
2764.957072,1831
2714.92512,1832
2641.926698,1833
2549.293082,1834
2442.138139,1835
2328.646634,1836
2216.75373,1837
2114.139127,1838
2027.985416,1839
1962.527517,1840
1918.629175,1841
1894.407612,1842
1886.826963,1843
1890.549368,1844
1901.245795,1845
1914.712602,1846
1928.563404,1847
1941.870934,1848
1954.639288,1849
1968.179775,1850
1983.26669,1851
1999.777026,1852
2017.943793,1853
2036.195069,1854
2053.221988,1855
2067.381344,1856
2077.330545,1857
2082.983657,1858
2083.658652,1859
2080.900415,1860
2076.061866,1861
2070.613562,1862
2066.274982,1863
2064.180106,1864
2064.750203,1865
2068.365007,1866
2078.77021,1867
2092.643524,1868
2114.503173,1869
2143.764501,1870
2180.133569,1871
2222.498045,1872
2269.154134,1873
2316.192499,1874
2358.76477,1875
2391.843909,1876
2411.15102,1877
2414.498616,1878
2401.514235,1879
2375.477115,1880
2341.193023,1881
2305.67434,1882
2276.446326,1883
2260.342177,1884
2263.011006,1885
2288.625219,1886
2334.911729,1887
2400.30866,1888
2478.173624,1889
2560.25702,1890
2639.268995,1891
2708.55685,1892
2762.587737,1893
2800.367818,1894
2821.656512,1895
2830.45533,1896
2831.796008,1897
2833.116679,1898
2839.561273,1899
2856.964229,1900
2887.223013,1901
2929.135787,1902
2979.262531,1903
3032.145131,1904
3080.705915,1905
3118.566811,1906
3141.540202,1907
3146.373861,1908
3134.357548,1909
3109.590981,1910
3076.834935,1911
3050.749921,1912
2982.999949,1913
2883.403618,1914
2756.135043,1915
2602.317667,1916
2425.167778,1917
2231.741492,1918
2033.89956,1919
1848.021934,1920
1690.470438,1921
1575.886136,1922
1512.057424,1923
1499.343307,1924
1529.451458,1925
1587.761919,1926
1657.445799,1927
1723.085658,1928
1786.996996,1929
1837.979343,1930
1893.424784,1931
1961.165073,1932
2050.417065,1933
2166.787098,1934
2310.63093,1935
2471.205313,1936
2631.660216,1937
2771.653586,1938
2870.619978,1939
2914.482944,1940
2899.407558,1941
2832.099237,1942
2729.285698,1943
2612.956862,1944
2506.471042,1945
2428.174269,1946
2387.69695,1947
2385.480982,1948
2412.594947,1949
2454.328373,1950
2495.160216,1951
2521.990487,1952
2528.359322,1953
2515.494656,1954
2490.280247,1955
2464.477485,1956
2449.463573,1957
2452.81229,1958
2476.876933,1959
2516.676651,1960
2561.845514,1961
2598.551252,1962
2614.596549,1963
2601.841432,1964
2559.124658,1965
2492.68791,1966
2416.434702,1967
2345.583386,1968
2295.807209,1969
2278.505683,1970
2296.272579,1971
2344.503903,1972
2410.145677,1973
2475.40515,1974
2521.670395,1975
2533.076747,1976
2499.842995,1977
2420.740673,1978
2284.296503,1979
2141.146186,1980
1990.375059,1981
1849.510844,1982
1732.440949,1983
1646.544436,1984
1591.842079,1985
1563.242707,1986
1550.574672,1987
1543.824229,1988
1534.412137,1989
1517.579224,1990
1494.12328,1991
1469.033151,1992
1450.131037,1993
1445.726807,1994
1462.017456,1995
1500.841512,1996
1560.11849,1997
1632.712344,1998
1709.611846,1999
1781.591943,2000
1841.08855,2001
1883.570072,2002
1909.618561,2003
1922.860068,2004
1928.592476,2005
1933.502462,2006
1941.273947,2007
1953.449835,2008
1968.428976,2009
1981.781184,2010
1988.374211,2011
1983.999179,2012
1965.508627,2013
1933.705322,2014
1890.977311,2015
1842.804386,2016
1795.766634,2017
1755.256977,2018
1726.316623,2019
1711.405789,2020
1710.563991,2021
1722.606064,2022
1745.512118,2023
1776.715937,2024
1814.050369,2025
1855.136846,2026
1897.896223,2027
1938.84885,2028
1973.950512,2029
1997.935049,2030
2006.303555,2031
1994.324159,2032
1963.090712,2033
1912.191572,2034
1849.622118,2035
1782.898504,2036
1722.526497,2037
1678.807841,2038
1660.26402,2039
1672.330824,2040
1714.75603,2041
1782.578493,2042
1866.335066,2043
1954.18767,2044
2035.369908,2045
2100.980219,2046
2146.55415,2047
2171.768332,2048
2179.666282,2049
2176.421033,2050
2170.137686,2051
2167.321243,2052
2174.600424,2053
2140.67653,2054
2171.477849,2055
2211.148574,2056
2255.242093,2057
2299.217296,2058
2339.58479,2059
2374.782962,2060
2405.450094,2061
2433.575888,2062
2462.434705,2063
2494.58351,2064
2531.561389,2065
2573.517655,2066
2619.064682,2067
2665.065445,2068
2707.717336,2069
2743.581337,2070
2769.048106,2071
2783.533517,2072
2788.907681,2073
2786.042884,2074
2779.716242,2075
2771.66726,2076
2763.350412,2077
2738.627192,2078
2705.057534,2079
2644.005356,2080
2554.02021,2081
2435.743898,2082
2292.478711,2083
2133.716501,2084
1973.423338,2085
1827.923545,2086
1714.027951,2087
1644.600035,2088
1624.804717,2089
1652.90862,2090
1717.855348,2091
1803.575272,2092
1892.226056,2093
1967.011014,2094
2016.830537,2095
2036.99734,2096
2029.74759,2097
2003.551089,2098
1969.069867,2099
1937.077399,2100
1915.163842,2101
1905.805485,2102
1906.998914,2103
1911.267135,2104
1911.359176,2105
1898.836544,2106
1869.137072,2107
1821.055473,2108
1758.309904,2109
1689.009876,2110
1623.11556,2111
1570.324963,2112
1539.349143,2113
1534.015952,2114
1554.588417,2115
1596.466023,2116
1652.901029,2117
1715.110958,2118
1775.316571,2119
1826.730093,2120
1866.333975,2121
1893.439281,2122
1909.798675,2123
1917.567735,2124
1920.016718,2125
1919.276774,2126
1916.910913,2127
1913.111559,2128
1908.468959,2129
1902.317592,2130
1894.773688,2131
1887.254491,2132
1880.930933,2133
1879.042608,2134
1883.112963,2135
1898.135407,2136
1921.482781,2137
1955.480902,2138
1997.067749,2139
2042.175627,2140
2086.526563,2141
2125.968778,2142
2156.273304,2143
2175.913696,2144
2183.309083,2145
2179.589216,2146
2167.664368,2147
2151.048355,2148
2133.840412,2149
2120.556778,2150
2115.168562,2151
2120.404198,2152
2136.623884,2153
2164.606553,2154
2202.229336,2155
2219.383242,2156
2268.473086,2157
2318.770981,2158
2367.757522,2159
2414.850353,2160
2460.527792,2161
2505.737732,2162
2551.557876,2163
2598.665109,2164
2646.466524,2165
2692.857116,2166
2736.985251,2167
2774.99637,2168
2803.755514,2169
2820.124639,2170
2822.13341,2171
2809.171577,2172
2782.643016,2173
2745.563252,2174
2701.571618,2175
2653.79643,2176
2603.929726,2177
2552.509587,2178
2499.446816,2179
2452.796697,2180
2394.701312,2181
2336.643405,2182
2281.761404,2183
2233.90176,2184
2197.057878,2185
2174.719527,2186
2168.680722,2187
2179.808915,2188
2205.605594,2189
2241.369388,2190
2280.949414,2191
2317.077674,2192
2344.233037,2193
2357.698177,2194
2356.404368,2195
2341.981962,2196
2317.348252,2197
2286.995424,2198
2255.507169,2199
2225.19703,2200
2198.427585,2201
2174.349116,2202
2152.07277,2203
2129.457727,2204
2104.399858,2205
2075.768205,2206
2042.214336,2207
2005.696424,2208
1967.909646,2209
1931.73832,2210
1899.771905,2211
1873.94872,2212
1856.297183,2213
1846.612922,2214
1844.786723,2215
1849.81915,2216
1860.061183,2217
1873.235701,2218
1887.670551,2219
1902.24935,2220
1915.209697,2221
1926.332408,2222
1935.140799,2223
1942.126568,2224
1948.139304,2225
1953.821729,2226
1961.55742,2227
1972.93561,2228
1989.13877,2229
2011.048527,2230
2037.819777,2231
2067.003407,2232
2095.460963,2233
2119.676525,2234
2137.048831,2235
2146.44693,2236
2148.521674,2237
2145.73439,2238
2142.989789,2239
2144.36727,2240
2154.205266,2241
2173.921175,2242
2202.352438,2243
2234.701249,2244
2263.997519,2245
2283.110406,2246
2284.09909,2247
2262.763118,2248
2217.507995,2249
2150.634848,2250
2068.615203,2251
1979.947246,2252
1894.542661,2253
1821.602822,2254
1766.770193,2255
1733.872916,2256
1721.670896,2257
1726.794586,2258
1743.823487,2259
1766.200381,2260
1788.293804,2261
1805.030525,2262
1813.915184,2263
1814.27746,2264
1806.814408,2265
1794.623197,2266
1780.197561,2267
1792.789666,2268
1780.770492,2269
1775.134994,2270
1777.705348,2271
1789.394994,2272
1810.436797,2273
1839.348015,2274
1874.856219,2275
1916.24182,2276
1961.597239,2277
2010.157994,2278
2061.034475,2279
2112.308315,2280
2162.054126,2281
2207.374004,2282
2246.732742,2283
2278.481986,2284
2301.80741,2285
2317.616804,2286
2327.983413,2287
2335.269525,2288
2343.940184,2289
2357.304578,2290
2378.897339,2291
2410.621068,2292
2452.110983,2293
2500.217295,2294
2551.507716,2295
2599.982141,2296
2640.558937,2297
2670.865947,2298
2689.035532,2299
2697.171272,2300
2700.071015,2301
2703.437617,2302
2713.223617,2303
2732.895644,2304
2765.039616,2305
2805.657092,2306
2850.337826,2307
2891.974442,2308
2921.901025,2309
2933.578209,2310
2922.867447,2311
2888.67339,2312
2834.58842,2313
2766.540343,2314
2692.881516,2315
2616.968389,2316
2548.051463,2317
2484.754587,2318
2428.251145,2319
2376.771823,2320
2327.435316,2321
2277.383608,2322
2226.764934,2323
2176.696716,2324
2131.352824,2325
2095.266965,2326
2071.771761,2327
2063.233844,2328
2068.019979,2329
2082.132593,2330
2100.161999,2331
2115.035213,2332
2121.638578,2333
2116.351095,2334
2098.533244,2335
2069.862292,2336
2034.495941,2337
1997.722739,2338
1963.278523,2339
1934.799193,2340
1912.451079,2341
1895.450049,2342
1880.513237,2343
1863.641855,2344
1843.237784,2345
1818.333013,2346
1789.695543,2347
1762.101349,2348
1740.120128,2349
1728.623666,2350
1731.331779,2351
1749.31159,2352
1782.284087,2353
1825.292066,2354
1872.104734,2355
1916.358028,2356
1951.684902,2357
1973.383301,2358
1980.458698,2359
1975.149648,2360
1960.870008,2361
1943.392271,2362
1928.281912,2363
1919.917869,2364
1920.792221,2365
1931.098661,2366
1948.2438,2367
1968.672789,2368
1988.269965,2369
2003.473276,2370
2011.305306,2371
2011.490331,2372
2010.01416,2373
2006.693609,2374
2002.694209,2375
1998.070779,2376
1990.968771,2377
1979.558009,2378
1960.994633,2379
1932.707787,2380
1894.265243,2381
1847.167073,2382
1795.674474,2383
1746.380644,2384
1705.690653,2385
1678.563137,2386
1668.549271,2387
1674.435632,2388
1698.830116,2389
1731.764876,2390
1772.565638,2391
1814.398142,2392
1852.438511,2393
1884.056081,2394
1908.760619,2395
1927.194253,2396
1956.495079,2397
1965.772096,2398
1969.81523,2399
1967.415948,2400
1957.608839,2401
1940.707143,2402
1918.608631,2403
1894.755461,2404
1874.066448,2405
1862.505254,2406
1866.011071,2407
1888.193273,2408
1930.301853,2409
1990.585241,2410
2063.798471,2411
2142.334787,2412
2217.980341,2413
2283.101475,2414
2332.749995,2415
2364.095322,2416
2378.648925,2417
2379.897429,2418
2373.133268,2419
2363.379983,2420
2355.096165,2421
2349.97636,2422
2347.729259,2423
2346.210994,2424
2342.514624,2425
2332.989791,2426
2317.067512,2427
2294.702891,2428
2269.573904,2429
2246.178625,2430
2229.96287,2431
2225.345187,2432
2234.194665,2433
2256.281989,2434
2288.346922,2435
2325.669097,2436
2363.224927,2437
2397.101474,2438
2424.873807,2439
2447.251025,2440
2466.475288,2441
2487.497632,2442
2513.363936,2443
2548.619991,2444
2593.244081,2445
2644.153899,2446
2697.237135,2447
2745.448841,2448
2783.107162,2449
2806.610075,2450
2815.709355,2451
2813.499546,2452
2805.699084,2453
2800.083602,2454
2805.359329,2455
2828.385218,2456
2871.273836,2457
2934.880831,2458
3013.53715,2459
3099.702934,2460
3184.29682,2461
3248.855757,2462
3309.610358,2463
3352.574553,2464
3378.333518,2465
3390.66412,2466
3395.673736,2467
3398.332609,2468
3404.593922,2469
3414.192576,2470
3428.393547,2471
3442.161381,2472
3451.410269,2473
3450.630552,2474
3438.179141,2475
3409.79119,2476
3372.342049,2477
3327.538576,2478
3283.988677,2479
3248.635726,2480
3226.537239,2481
3220.190657,2482
3228.789001,2483
3245.188374,2484
3263.234763,2485
3205.312428,2486
3156.461912,2487
3037.762907,2488
2850.062814,2489
2598.654436,2490
2335.164872,2491
2004.326987,2492
1676.970114,2493
1386.978011,2494
1164.310547,2495
1029.81643,2496
991.1867395,2497
1041.942654,2498
1161.632851,2499
1322.952558,2500
1495.088517,2501
1651.534914,2502
1774.257605,2503
1856.550241,2504
1902.568211,2505
1924.337142,2506
1936.141725,2507
1951.541217,2508
1977.945209,2509
2014.996765,2510
2056.036546,2511
2090.895276,2512
2108.606107,2513
2101.802517,2514
2069.794522,2515
2018.434617,2516
1958.330013,2517
1904.121157,2518
1869.203192,2519
1864.118626,2520
1891.789122,2521
1956.094214,2522
2031.018252,2523
2111.161444,2524
2183.676611,2525
2239.508356,2526
2276.318992,2527
2312.317406,2528
2325.965975,2529
2346.084627,2530
2383.496842,2531
2446.381815,2532
2536.997297,2533
2618.010455,2534
2744.425213,2535
2868.623027,2536
2976.748534,2537
3057.821079,2538
3106.758208,2539
3124.568371,2540
3115.17073,2541
3091.077907,2542
3062.067747,2543
3038.046274,2544
3027.195908,2545
3030.45442,2546
3045.248291,2547
3065.514271,2548
3085.343394,2549
3100.102066,2550
3074.177049,2551
3030.338298,2552
2935.931506,2553
2799.524489,2554
2628.425874,2555
2432.962221,2556
2225.976091,2557
2024.018121,2558
1844.079334,2559
1700.910238,2560
1606.057307,2561
1563.978153,2562
1571.735861,2563
1619.039852,2564
1691.869156,2565
1774.612663,2566
1852.991046,2567
1918.361827,2568
1966.90711,2569
2000.044426,2570
2022.68274,2571
2040.700193,2572
2059.786289,2573
2082.468021,2574
2108.444102,2575
2133.958131,2576
2154.209043,2577
2163.939463,2578
2160.189568,2579
2143.194915,2580
2116.820494,2581
2086.801653,2582
2066.905046,2583
2061.809572,2584
2081.444588,2585
2127.812538,2586
2197.321286,2587
2282.956076,2588
2373.56942,2589
2456.193344,2590
2519.523324,2591
2553.279095,2592
2552.481703,2593
2516.988759,2594
2452.518251,2595
2368.156838,2596
2275.529658,2597
2186.835403,2598
2111.920641,2599
2057.78929,2600
2026.890417,2601
2018.965988,2602
2029.26422,2603
2051.823083,2604
2078.980364,2605
2103.635424,2606
2119.86634,2607
2123.942588,2608
2114.55742,2609
2093.085721,2610
2061.721338,2611
2025.010549,2612
1987.742801,2613
1954.467711,2614
1930.722687,2615
1919.68812,2616
1923.001814,2617
1941.320915,2618
1972.215189,2619
2013.401923,2620
2060.693879,2621
2078.902342,2622
2107.084182,2623
2106.767807,2624
2075.144823,2625
2012.124295,2626
1919.062951,2627
1821.49899,2628
1692.714178,2629
1565.80799,2630
1455.138999,2631
1373.637531,2632
1330.229022,2633
1328.333593,2634
1365.170228,2635
1432.956303,2636
1520.598938,2637
1616.236198,2638
1714.014848,2639
1797.365625,2640
1869.096084,2641
1928.681029,2642
1979.557786,2643
2025.870882,2644
2070.618106,2645
2115.677673,2646
2159.396774,2647
2198.401409,2648
2228.10313,2649
2243.1782,2650
2240.807034,2651
2221.007245,2652
2186.183405,2653
2142.324884,2654
2096.143999,2655
2055.103684,2656
2024.921377,2657
2009.087285,2658
2007.829371,2659
2018.46114,2660
2035.96046,2661
2054.889304,2662
2070.363487,2663
2080.024354,2664
2084.299173,2665
2085.997487,2666
2089.733713,2667
2100.613985,2668
2122.032523,2669
2155.289073,2670
2199.491115,2671
2249.912324,2672
2302.154689,2673
2349.290542,2674
2387.45702,2675
2414.121186,2676
2430.535738,2677
2439.924762,2678
2449.316085,2679
2453.426921,2680
2462.703961,2681
2467.63319,2682
2465.835947,2683
2453.009686,2684
2424.422663,2685
2377.405361,2686
2307.66439,2687
2209.315748,2688
2085.898852,2689
1949.678838,2690
1813.206606,2691
1687.315771,2692
1580.4525,2693
1498.920889,2694
1446.065005,2695
1422.664356,2696
1427.135622,2697
1455.963502,2698
1503.584976,2699
1564.61755,2700
1634.118129,2701
1706.949196,2702
1779.053678,2703
1812.226611,2704
1873.323279,2705
1924.932373,2706
1964.273936,2707
1988.922277,2708
1997.127203,2709
1988.399108,2710
1963.629225,2711
1926.075783,2712
1880.01314,2713
1831.133931,2714
1784.919934,2715
1746.441508,2716
1718.977684,2717
1704.613104,2718
1703.078688,2719
1712.250306,2720
1730.291706,2721
1753.737386,2722
1780.200925,2723
1808.132312,2724
1835.67152,2725
1863.513493,2726
1910.125107,2727
1964.150191,2728
2046.398757,2729
